codigo,etapa,ano,area,componente,unidade_tematica,objeto_conhecimento,descricao,palavras_chave,temas_relacionados,steam_relacionado,cultura_maker,fonte_url,observacoes
EF69LP17,Ensino Fundamental - Anos Finais,"6º ano; 7º ano; 8º ano; 9º ano",Linguagens,Língua Portuguesa,,,"Perceber e analisar os recursos estilísticos e semióticos dos gêneros jornalísticos e publicitários, os aspectos relativos ao tratamento da informação em notícias, como a ordenação dos eventos, as escolhas lexicais, o efeito de imparcialidade do relato, a morfologia do verbo, em textos noticiosos e argumentativos, reconhecendo marcas de pessoa, número, tempo, modo, a distribuição dos verbos nos gêneros textuais (por exemplo, as formas de pretérito em relatos; as formas de presente e futuro em gêneros argumentativos; as formas de imperativo em gêneros publicitários), o uso de recursos persuasivos em textos argumentativos diversos (como a elaboração do título, escolhas lexicais, construções metafóricas, a explicitação ou a ocultação de fontes de informação) e as estratégias de persuasão e apelo ao consumo com os recursos linguístico-discursivos utilizados (tempo verbal, jogos de palavras, metáforas, imagens).","{""perceber"",""recursos"",""estilisticos"",""semioticos"",""generos"",""jornalisticos"",""publicitarios"",""aspectos"",""relativos"",""tratamento""}","{""perceber"",""recursos"",""estilisticos"",""semioticos"",""generos"",""jornalisticos""}","{""engenharia"",""matematica""}",true,https://catalogobncc.github.io/metadados/2022/03/30/eflp,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF69LP18,Ensino Fundamental - Anos Finais,"6º ano; 7º ano; 8º ano; 9º ano",Linguagens,Língua Portuguesa,,,"Utilizar, na escrita/reescrita de textos argumentativos, recursos linguísticos que marquem as relações de sentido entre parágrafos e enunciados do texto e operadores de conexão adequados aos tipos de argumento e à forma de composição de textos argumentativos, de maneira a garantir a coesão, a coerência e a progressão temática nesses textos (“primeiramente, mas, no entanto, em primeiro/segundo/terceiro lugar, finalmente, em conclusão” etc.).","{""utilizar"",""escrita"",""reescrita"",""textos"",""argumentativos"",""recursos"",""linguisticos"",""marquem"",""relacoes"",""sentido""}","{""utilizar"",""escrita"",""reescrita"",""textos"",""argumentativos"",""recursos""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/eflp,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF69LP19,Ensino Fundamental - Anos Finais,"6º ano; 7º ano; 8º ano; 9º ano",Linguagens,Língua Portuguesa,,,"Analisar, em gêneros orais que envolvam argumentação, os efeitos de sentido de elementos típicos da modalidade falada, como a pausa, a entonação, o ritmo, a gestualidade e expressão facial, as hesitações etc.","{""generos"",""orais"",""envolvam"",""argumentacao"",""efeitos"",""sentido"",""elementos"",""tipicos"",""modalidade"",""falada""}","{""generos"",""orais"",""envolvam"",""argumentacao"",""efeitos"",""sentido""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/eflp,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF69LP20,Ensino Fundamental - Anos Finais,"6º ano; 7º ano; 8º ano; 9º ano",Linguagens,Língua Portuguesa,,,"Identificar, tendo em vista o contexto de produção, a forma de organização dos textos normativos e legais, a lógica de hierarquização de seus itens e subitens e suas partes: parte inicial (título – nome e data – e ementa), blocos de artigos (parte, livro, capítulo, seção, subseção), artigos (caput e parágrafos e incisos) e parte final (disposições pertinentes à sua implementação) e analisar efeitos de sentido causados pelo uso de vocabulário técnico, pelo uso do imperativo, de palavras e expressões que indicam circunstâncias, como advérbios e locuções adverbiais, de palavras que indicam generalidade, como alguns pronomes indefinidos, de forma a poder compreender o caráter imperativo, coercitivo e generalista das leis e de outras formas de regulamentação.","{""tendo"",""vista"",""contexto"",""producao"",""organizacao"",""textos"",""normativos"",""legais"",""logica"",""hierarquizacao""}","{""tendo"",""vista"",""contexto"",""producao"",""organizacao"",""textos""}","{""artes""}",false,https://catalogobncc.github.io/metadados/2022/03/30/eflp,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF69LP21,Ensino Fundamental - Anos Finais,"6º ano; 7º ano; 8º ano; 9º ano",Linguagens,Língua Portuguesa,,,"Posicionar-se em relação a conteúdos veiculados em práticas não institucionalizadas de participação social, sobretudo àquelas vinculadas a manifestações artísticas, produções culturais, intervenções urbanas e práticas próprias das culturas juvenis que pretendam denunciar, expor uma problemática ou “convocar” para uma reflexão/ação, relacionando esse texto/produção com seu contexto de produção e relacionando as partes e semioses presentes para a construção de sentidos.","{""posicionar"",""relacao"",""conteudos"",""veiculados"",""praticas"",""institucionalizadas"",""participacao"",""social"",""sobretudo"",""aquelas""}","{""posicionar"",""relacao"",""conteudos"",""veiculados"",""praticas"",""institucionalizadas""}","{""engenharia"",""artes""}",true,https://catalogobncc.github.io/metadados/2022/03/30/eflp,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF69LP22,Ensino Fundamental - Anos Finais,"6º ano; 7º ano; 8º ano; 9º ano",Linguagens,Língua Portuguesa,,,"Produzir, revisar e editar textos reivindicatórios ou propositivos sobre problemas que afetam a vida escolar ou da comunidade, justificando pontos de vista, reivindicações e detalhando propostas (justificativa, objetivos, ações previstas etc.), levando em conta seu contexto de produção e as características dos gêneros em questão.","{""revisar"",""editar"",""textos"",""reivindicatorios"",""propositivos"",""problemas"",""afetam"",""escolar"",""comunidade"",""justificando""}","{""revisar"",""editar"",""textos"",""reivindicatorios"",""propositivos"",""problemas""}","{""ciencia""}",true,https://catalogobncc.github.io/metadados/2022/03/30/eflp,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF69LP23,Ensino Fundamental - Anos Finais,"6º ano; 7º ano; 8º ano; 9º ano",Linguagens,Língua Portuguesa,,,"Contribuir com a escrita de textos normativos, quando houver esse tipo de demanda na escola – regimentos e estatutos de organizações da sociedade civil do âmbito da atuação das crianças e jovens (grêmio livre, clubes de leitura, associações culturais etc.) – e de regras e regulamentos nos vários âmbitos da escola – campeonatos, festivais, regras de convivência etc., levando em conta o contexto de produção e as características dos gêneros em questão.","{""contribuir"",""escrita"",""textos"",""normativos"",""quando"",""houver"",""demanda"",""escola"",""regimentos"",""estatutos""}","{""contribuir"",""escrita"",""textos"",""normativos"",""quando"",""houver""}","{""artes""}",false,https://catalogobncc.github.io/metadados/2022/03/30/eflp,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF69LP24,Ensino Fundamental - Anos Finais,"6º ano; 7º ano; 8º ano; 9º ano",Linguagens,Língua Portuguesa,,,"Discutir casos, reais ou simulações, submetidos a juízo, que envolvam (supostos) desrespeitos a artigos, do ECA, do Código de Defesa do Consumidor, do Código Nacional de Trânsito, de regulamentações do mercado publicitário etc., como forma de criar familiaridade com textos legais – seu vocabulário, formas de organização, marcas de estilo etc. -, de maneira a facilitar a compreensão de leis, fortalecer a defesa de direitos, fomentar a escrita de textos normativos (se e quando isso for necessário) e possibilitar a compreensão do caráter interpretativo das leis e as várias perspectivas que podem estar em jogo.","{""casos"",""reais"",""simulacoes"",""submetidos"",""juizo"",""envolvam"",""supostos"",""desrespeitos"",""artigos"",""codigo""}","{""casos"",""reais"",""simulacoes"",""submetidos"",""juizo"",""envolvam""}",{},true,https://catalogobncc.github.io/metadados/2022/03/30/eflp,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF69LP25,Ensino Fundamental - Anos Finais,"6º ano; 7º ano; 8º ano; 9º ano",Linguagens,Língua Portuguesa,,,"Posicionar-se de forma consistente e sustentada em uma discussão, assembleia, reuniões de colegiados da escola, de agremiações e outras situações de apresentação de propostas e defesas de opiniões, respeitando as opiniões contrárias e propostas alternativas e fundamentando seus posicionamentos, no tempo de fala previsto, valendo-se de sínteses e propostas claras e justificadas.","{""posicionar"",""consistente"",""sustentada"",""discussao"",""assembleia"",""reunioes"",""colegiados"",""escola"",""agremiacoes"",""outras""}","{""posicionar"",""consistente"",""sustentada"",""discussao"",""assembleia"",""reunioes""}","{""ciencia""}",false,https://catalogobncc.github.io/metadados/2022/03/30/eflp,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF69LP26,Ensino Fundamental - Anos Finais,"6º ano; 7º ano; 8º ano; 9º ano",Linguagens,Língua Portuguesa,,,"Tomar nota em discussões, debates, palestras, apresentação de propostas, reuniões, como forma de documentar o evento e apoiar a própria fala (que pode se dar no momento do evento ou posteriormente, quando, por exemplo, for necessária a retomada dos assuntos tratados em outros contextos públicos, como diante dos representados).","{""tomar"",""discussoes"",""debates"",""palestras"",""apresentacao"",""propostas"",""reunioes"",""documentar"",""evento"",""apoiar""}","{""tomar"",""discussoes"",""debates"",""palestras"",""apresentacao"",""propostas""}",{},false,https://catalogobncc.github.io/metadados/2022/03/30/eflp,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF69LP27,Ensino Fundamental - Anos Finais,"6º ano; 7º ano; 8º ano; 9º ano",Linguagens,Língua Portuguesa,,,"Analisar a forma composicional de textos pertencentes a gêneros normativos/ jurídicos e a gêneros da esfera política, tais como propostas, programas políticos (posicionamento quanto a diferentes ações a serem propostas, objetivos, ações previstas etc.), propaganda política (propostas e sua sustentação, posicionamento quanto a temas em discussão) e textos reivindicatórios: cartas de reclamação, petição (proposta, suas justificativas e ações a serem adotadas) e suas marcas linguísticas, de forma a incrementar a compreensão de textos pertencentes a esses gêneros e a possibilitar a produção de textos mais adequados e/ou fundamentados quando isso for requerido.","{""composicional"",""textos"",""pertencentes"",""generos"",""normativos"",""juridicos"",""esfera"",""politica"",""propostas"",""programas""}","{""composicional"",""textos"",""pertencentes"",""generos"",""normativos"",""juridicos""}","{""ciencia""}",false,https://catalogobncc.github.io/metadados/2022/03/30/eflp,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF69LP28,Ensino Fundamental - Anos Finais,"6º ano; 7º ano; 8º ano; 9º ano",Linguagens,Língua Portuguesa,,,"Observar os mecanismos de modalização adequados aos textos jurídicos, as modalidades deônticas, que se referem ao eixo da conduta (obrigatoriedade/permissibilidade) como, por exemplo: Proibição: “Não se deve fumar em recintos fechados.”; Obrigatoriedade: “A vida tem que valer a pena.”; Possibilidade: “É permitido a entrada de menores acompanhados de adultos responsáveis”, e os mecanismos de modalização adequados aos textos políticos e propositivos, as modalidades apreciativas, em que o locutor exprime um juízo de valor (positivo ou negativo) acerca do que enuncia. Por exemplo: “Que belo discurso!”, “Discordo das escolhas de Antônio.” “Felizmente, o buraco ainda não causou acidentes mais graves.”","{""observar"",""mecanismos"",""modalizacao"",""adequados"",""textos"",""juridicos"",""modalidades"",""deonticas"",""referem"",""conduta""}","{""observar"",""mecanismos"",""modalizacao"",""adequados"",""textos"",""juridicos""}","{""ciencia"",""engenharia""}",false,https://catalogobncc.github.io/metadados/2022/03/30/eflp,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
EF69LP29,Ensino Fundamental - Anos Finais,"6º ano; 7º ano; 8º ano; 9º ano",Linguagens,Língua Portuguesa,,,"Refletir sobre a relação entre os contextos de produção dos gêneros de divulgação científica – texto didático, artigo de divulgação científica, reportagem de divulgação científica, verbete de enciclopédia (impressa e digital), esquema, infográfico (estático e animado), relatório, relato multimidiático de campo, podcasts e vídeos variados de divulgação científica etc. – e os aspectos relativos à construção composicional e às marcas linguística características desses gêneros, de forma a ampliar suas possibilidades de compreensão (e produção) de textos pertencentes a esses gêneros.","{""refletir"",""relacao"",""contextos"",""producao"",""generos"",""divulgacao"",""cientifica"",""texto"",""didatico"",""artigo""}","{""refletir"",""relacao"",""contextos"",""producao"",""generos"",""divulgacao""}","{""ciencia"",""tecnologia"",""engenharia"",""matematica""}",true,https://catalogobncc.github.io/metadados/2022/03/30/eflp,Importado dos metadados públicos do Catálogo BNCC. Revisar unidade temática e objeto de conhecimento na planilha oficial BNCC/MEC.
